group,P
ROPN1,0.300623828635222
ROPN1B,0.586558412806478
ROPN1L,0.77324147929977
ROPN1L-AS1,0.775036840375841
ROR1,0.227419612180755
ROR1-AS1,0.493536916777796
ROR2,0.484062067253763
RORA,0.952875797922064
RORA-AS1,0.215707492136853
RORA-AS2,0.851770211772768
RORB,0.423854178038901
RORB-AS1,0.466910645745611
RORC,0.163423420023168
ROS1,0.310817419745344
RP1,0.881397873005598
RP1L1,0.513595925108664
RP2,0.442084924953631
RP9,0.378745402669443
RP9P,0.677407415475527
RPA1,0.470576056881452
RPA2,0.972024847251624
RPA3,0.226739542517134
RPA4,0.868348770246849
RPAIN,0.212412932812033
RPAP1,0.289726886492904
RPAP2,0.616125826180506
RPAP3,0.315064875819775
RPARP-AS1,0.422209403819113
RPE,0.880257645258691
RPE65,0.0328340420231365
RPEL1,0.905441967820212
RPF1,0.897860378322979
RPF2,0.332852705100751
RPGR,0.402589283383069
RPGRIP1,0.736893957918168
RPGRIP1L,0.820507486350955
RPH3A,0.652434951188352
RPH3AL,0.547991605337811
RPIA,0.27064368373642
RPL10,0.493700827598247
RPL10A,0.808582210675365
RPL10L,0.92175800322878
RPL11,0.132812428145033
RPL12,0.130607530257998
RPL13,0.359634801621375
RPL13A,0.288248292732766
RPL13AP17,0.41822496958787
RPL13AP20,0.150977510683747
RPL13AP3,0.954761567154032
RPL13AP5,0.488211677155147
RPL13AP6,0.440385070471642
RPL13P5,0.171258731272975
RPL14,0.451714245377053
RPL15,0.0599062605130082
RPL17,0.83002677805635
RPL17-C18orf32,0.738835761179239
RPL18,0.950230366083108
RPL18A,0.905965475569673
RPL19,0.939641646699038
RPL19P12,0.00830513141575064
RPL21,0.569804526995497
RPL21P28,0.0311323899630297
RPL21P44,0.296438173105368
RPL22,0.619797277924913
RPL22L1,0.544647427759706
RPL23,0.325971503105914
RPL23A,0.875784622307413
RPL23AP32,0.590677751369127
RPL23AP53,0.666612315604545
RPL23AP64,0.492885893888471
RPL23AP7,0.0616613189784821
RPL23AP82,0.601516075101941
RPL23AP87,0.266897744130243
RPL23P8,0.11367465867259
RPL24,0.0954285199138283
RPL26,0.182902470618447
RPL26L1,0.547774063555145
RPL27,0.723064665654404
RPL27A,0.886476697117656
RPL28,0.228499248010046
RPL29,0.0650975329856739
RPL29P2,0.0460347078746349
RPL3,0.879371957212333
RPL30,0.667144686128821
RPL31,0.047955322764615
RPL31P11,0.757283828965524
RPL32,0.508896059894725
RPL32P3,0.864887022140398
RPL34,0.70849838852296
RPL34-AS1,0.668347412162721
RPL35,0.139942079141698
RPL35A,0.95003582443935
RPL36,0.107642970107631
RPL36A,0.907954213709408
RPL36A-HNRNPH2,0.518840365842339
RPL36AL,0.850989586264438
RPL37,0.938546652528745
RPL37A,0.505326047406775
RPL38,0.380754772064041
RPL39,0.536382656102154
RPL39L,0.0708316765581129
RPL3L,0.446609739240127
RPL4,0.538619630748633
RPL41,0.0725412911318208
RPL5,0.426964244402425
RPL6,0.991710724250072
RPL7,0.750538074176334
RPL7L1,0.276656962751319
RPL8,0.254212959350248
RPL9,0.771748297300941
RPLP0,0.371736185031815
RPLP0P2,0.288338782232901
RPLP1,0.799634609519771
RPLP2,0.232307337076252
RPN1,0.648289088852988
RPN2,0.167783308986618
RPP14,0.723425059895817
RPP25,0.482553849421887
RPP25L,0.756032980015026
RPP30,0.464008065724327
RPP38,0.793632652859679
RPP38-DT,0.81506490216402
RPP40,0.583299186354263
RPPH1,0.359736309743056
RPRD1A,0.391907238733231
RPRD1B,0.391727302327994
RPRD2,0.389100478628342
RPRM,0.592503100467208
RPRML,0.0746539131398574
RPS10,0.562083541895315
RPS10-NUDT3,0.826717875355251
RPS10P7,0.0109674672965116
RPS11,0.154659305919939
RPS12,0.895814771339988
RPS13,0.566744599297646
RPS14,0.0982743843337361
RPS14P3,0.57475271315119
RPS15,0.563836517234961
RPS15A,0.0975251977901398
RPS15AP10,0.957026249332483
RPS16,0.584601035881181
RPS16P5,0.98990054964821
RPS17,0.813875053038496
RPS18P9,0.667677239046901
RPS19,0.454321010492006
RPS19BP1,0.687881434709609
RPS2,0.463798707872482
RPS20,0.143069526975386
RPS21,0.485140162930005
RPS23,0.987445521457895
RPS24,0.834929194759965
RPS25,0.287465268694696
RPS26,0.68900613220409
RPS26P11,0.962455472811227
RPS27,0.665010600143033
RPS27A,0.0646462098465828
RPS27L,0.0571856165612325
RPS28,0.928468661432605
RPS29,0.764796309602965
RPS2P32,0.950043304360896
RPS3,0.0112526384491375
RPS3A,0.0733009683011982
RPS4X,0.230565028906005
RPS5,0.20903178444271
RPS6,0.198179579750698
RPS6KA1,0.545695736805936
RPS6KA2,0.238981264264605
RPS6KA2-AS1,0.150784773079105
RPS6KA2-IT1,0.628784627133142
RPS6KA3,0.190705656995806
RPS6KA4,0.69555430459798
RPS6KA5,0.319841372343553
RPS6KA6,0.810105590055582
RPS6KB1,0.269416369968032
RPS6KB2,0.755792233374519
RPS6KC1,0.955281359604837
RPS6KL1,0.553223761339043
RPS7,0.841099985405824
RPS7P5,0.199910914499801
RPS8,0.415578632629311
RPS9,0.966745089956143
RPSA,0.476817843310897
RPSAP52,0.58034123851688
RPSAP58,0.394901124776914
RPSAP9,0.681062501587615
RPTN,0.581430342639279
RPTOR,0.589326947018471
RPUSD1,0.34563846583678
RPUSD2,0.116464675159146
RPUSD3,0.723163362444801
RPUSD4,0.331489175166504
RRAD,0.348126458124295
RRAGA,0.989445714432492
RRAGB,0.713359305265202
RRAGC,0.518267949593282
RRAGD,0.765340158622377
RRAS,0.171197105946409
RRAS2,0.975589351264991
RRBP1,0.630720079685471
RREB1,0.451683713554674
RRH,0.400519870301396
RRM1,0.430483602467386
RRM2,0.80688601593061
RRM2B,0.312964131672268
RRN3P2,0.309818497195872
RRNAD1,0.536698237901073
RRP1,0.0275395115268325
RRP12,0.559941984868608
RRP15,0.693132731982053
RRP1B,0.661486399757291
RRP36,0.560785720629147
RRP7A,0.767040691198896
RRP7BP,0.127843093878677
RRP8,0.269501765901617
RRP9,0.168474104799368
RRS1,0.042866274837307
RRS1-AS1,0.0772729680580218
RS1,0.458990235064595
RSAD1,0.303091948191248
RSAD2,0.446932725550417
RSBN1,0.0464556087269501
RSBN1L,0.107595471728861
RSC1A1,0.296320086215963
RSF1,0.178126557063587
RSKR,0.586981946057129
RSL1D1,0.0932142481514783
RSL24D1,0.498113094966183
RSPH1,0.372499042533311
RSPH10B,0.734029407565167
RSPH10B2,0.204472787464648
RSPH14,0.50185620027496
RSPH3,0.0825877735622725
RSPH4A,0.161709607358314
RSPH6A,0.998128051842625
RSPH9,0.418349719846811
RSPO1,0.3583925386932
RSPO2,0.761290660248111
RSPO3,0.711988089288237
RSPO4,0.682574024124984
RSPRY1,0.209524357429288
RSRC1,0.65918699010646
RSRC2,0.655841612584274
RSRP1,0.667711066879206
RSU1,0.59362175090026
RSU1P2,0.854908296306797
RTBDN,0.985464065038543
RTCA,0.993553237529193
RTCA-AS1,0.243662259613488
RTCB,0.334975147151335
RTEL1,0.58403212711406
RTEL1-TNFRSF6B,0.660336730610236
RTF1,0.468430327946025
RTF2,0.625506497375174
RTKN,0.554192445877116
RTKN2,0.17952179914657
RTL1,0.0835335091750355
RTL10,0.405835859789689
RTL3,0.155159893354523
RTL4,0.741549560498064
RTL5,0.320332344679245
RTL6,0.481267338418232
RTL8A,0.292662224004996
RTL8B,0.369180255820877
RTL8C,0.33105036098242
RTL9,0.602985250617537
RTN1,0.943830855259438
RTN2,0.623214650597929
RTN3,0.850517285322425
RTN4,0.278055351213851
RTN4IP1,0.694224454149033
RTN4R,0.656613542334705
RTN4RL1,0.315436406435995
RTN4RL2,0.0633184826147755
RTP1,0.26810314000796
RTP2,0.27899748984018
RTP3,0.788988116715574
RTP4,0.329704953444403
RTP5,0.281660838881276
RTRAF,0.942026342921227
RTTN,0.717504399312268
RUBCN,0.0857300202359685
RUBCNL,0.251478915722707
RUFY1,0.607187847018581
RUFY2,0.559921596809164
RUFY3,0.543792132703673
RUFY4,0.200706363741581
RUNDC1,0.866495568779048
RUNDC3A,0.0335130217706121
RUNDC3A-AS1,0.0328443627713037
RUNDC3B,0.148916285557976
RUNX1,0.173816303771813
RUNX1-IT1,0.222265498677332
RUNX1T1,0.69204840015322
RUNX2,0.980264940345922
RUNX3,0.45538518580471
RUSC1,0.299527225412659
RUSC1-AS1,0.166081950083278
RUSC2,0.888149176617622
RUVBL1,0.158056873439307
RUVBL1-AS1,0.487517209842109
RUVBL2,0.996329645383331
RWDD1,0.0791263315482625
RWDD2A,0.963741604854475
RWDD2B,0.502644765175718
RWDD3,0.760951796812684
RWDD4,0.896997027167558
RXFP1,0.316679669783158
RXFP2,0.923982068601916
RXFP3,0.0627104689358564
RXFP4,0.789503946439933
RXRA,0.871513688328966
RXRG,0.798360411405677
RXYLT1,0.0706008748726125
RXYLT1-AS1,0.19371943835487
RYBP,0.874947267355917
RYK,0.822105349998958
RYR1,0.0479207466934492
RYR2,0.693143789594489
RYR3,0.989729984433134
S100A1,0.542637525169307
S100A10,0.354783630003469
S100A11,0.906786186569926
S100A12,0.686690229209859
S100A13,0.614479860281048
S100A14,0.9773137654738
S100A16,0.901426885307637
S100A2,0.655710252059695
S100A3,0.489361868684526
S100A4,0.555500071575444
S100A5,0.5773382635151
S100A6,0.664565751299059
S100A7,0.512665944851252
S100A7A,0.317916757104971
S100A8,0.649245058810123
S100A9,0.935890736092609
S100B,0.127968391418921
S100G,0.0679584476577594
S100P,0.470031509802328
S100PBP,0.155084566649033
S100Z,0.420013269921361
S1PR1,0.75837843118273
S1PR2,0.806644805350999
S1PR3,0.0600183568132543
S1PR4,0.185504376830022
S1PR5,0.47981190641671
SAA1,0.437442074175635
SAA2,0.569858445287348
SAA2-SAA4,0.483307106771791
SAA3P,0.727093356912137
SAA4,0.619959772744985
SAAL1,0.626699467383952
SAC3D1,0.850166192547801
SACM1L,0.678547204285069
SACS,0.71835850838235
SACS-AS1,0.976643898974229
SAE1,0.440741799874123
SAFB,0.178417039946659
SAFB2,0.0886164167803755
SAGE1,0.436413867137509
SAGE2P,0.216630728715175
SALL1,0.102439499269415
SALL2,0.343910805254255
SALL3,0.16188976157253
SALL4,0.14136731859741
SALRNA1,0.0303870661183833
SALRNA2,0.787854495912755
SALRNA3,0.909809087150147
SAMD1,0.376030810654914
SAMD10,0.833248935520672
SAMD11,0.657498002185937
SAMD12,0.262108517647577
SAMD12-AS1,0.179582731689483
SAMD13,0.161754133872248
SAMD14,0.699175119198599
SAMD15,0.856430792248961
SAMD3,0.39008203781854
SAMD4A,0.0955355364958421
SAMD4B,0.242261946229254
SAMD5,0.971943670834519
SAMD7,0.919170026824335
SAMD8,0.654327063807616
SAMD9,0.638561529402674
SAMD9L,0.406283428338078
SAMHD1,0.50909659323043
SAMM50,0.870089358063265
SAMMSON,0.685082737672137
SAMSN1,0.444964983478645
SAMSN1-AS1,0.500614369131402
SAP130,0.0371496902131946
SAP18,0.90662925883571
SAP25,0.941322626671811
SAP30,0.434854175739303
SAP30BP,0.610838215096476
SAP30L,0.511257550869186
SAP30L-AS1,0.405427838628885
SAPCD1,0.668145545893217
SAPCD1-AS1,0.717929766734392
SAPCD2,0.449264150113516
SAR1A,0.84739950155875
SAR1B,0.6220511994886
SARAF,0.478330926442348
SARDH,0.649517463656772
SARM1,0.308867053374616
SARNP,0.580075311869541
SARS1,0.633737542884574
SARS2,0.0411568321615948
SART1,0.409522608269845
SART3,0.000792153744179955
SASH1,0.719783522719438
SASH3,0.160776897489841
SASS6,0.513893834312906
SAT1,0.602651728323707
SAT2,0.103420776405065
SATB1,0.133962097442722
SATB1-AS1,0.874257374575348
SATB2,0.0644165833666502
SATB2-AS1,0.0209013541471077
SATL1,0.336689631292119
SAV1,0.867141244565565
SAXO1,0.808387111427721
SAXO2,0.35202063255192
SAYSD1,0.268675333257892
SBDS,0.800028368547827
SBDSP1,0.838719417019073
SBF1,0.352158162249253
SBF1P1,0.444217080630302
SBF2,0.875954201503901
SBF2-AS1,0.540387834872332
SBK1,0.828445135608732
SBK2,0.507772081681824
SBK3,0.513255637002846
SBNO1,0.713761825798223
SBNO1-AS1,0.608743469633683
SBSN,0.927336829464492
SBSPON,0.0696978814930251
SC5D,0.386769765822547
SCAANT1,0.358357076949999
SCAF1,0.15605126066603
SCAF11,0.00824489466910143
SCAF4,0.357277282041183
SCAF8,0.311403478948077
SCAI,0.266018946903643
SCAMP1,0.833913146759884
SCAMP1-AS1,0.998719793959886
SCAMP2,0.923726140177308
SCAMP3,0.889476209308203
SCAMP4,0.0461781516892585
SCAMP5,0.873291023850124
SCAND1,0.305064977328064
SCAND2P,0.388535872643106
SCAP,0.651228950160826
SCAPER,0.673996387884085
SCARA3,0.90027799899238
SCARA5,0.781833089501324
SCARB1,0.374530716973177
SCARB2,0.277329591717624
SCARF2,0.701493966421625
SCARNA1,0.107864625489438
SCARNA10,0.376590359461415
SCARNA11,0.854206004373452
SCARNA12,0.777276477130936
SCARNA13,0.025161449268383
SCARNA14,0.240126892874055
SCARNA15,0.56366214141048
SCARNA16,0.156333857711309
SCARNA17,0.596019990020851
SCARNA18,0.671026099092468
SCARNA18B,0.605891102684514
SCARNA2,0.149342534147896
SCARNA20,0.542906054656302
SCARNA21,0.687194242289575
SCARNA21B,0.961413693992623
SCARNA22,0.978252070425575
SCARNA23,0.350464261402915
SCARNA26A,0.470216721737597
SCARNA26B,0.564189474199475
SCARNA27,0.232845978784825
SCARNA28,0.214015126938805
SCARNA3,0.414094046882413
SCARNA4,0.844685259239553
SCARNA5,0.85404422988328
SCARNA6,0.617768879612437
SCARNA7,0.514451247516365
SCARNA8,0.926025602474725
SCARNA9,0.113800476570864
SCARNA9L,0.0125876384194455
SCART1,0.146515087427188
SCAT1,0.496145983137354
SCAT2,0.597635488586551
SCAT8,0.446486598049798
SCCPDH,0.926000341222418
SCD,0.24118767720608
SCD5,0.132910928410221
SCEL,0.295673230907359
SCEL-AS1,0.81966627401963
SCFD1,0.261651189066028
SCFD2,0.492732069658427
SCG2,0.534850160066451
SCG3,0.115501506140174
SCG5,0.062073460273089
SCGB1A1,0.439560379483147
SCGB1B2P,0.12266463772851
SCGB1C1,0.20399019525171
SCGB1C2,0.799896501556351
SCGB1D1,0.602613698037988
SCGB1D2,0.551565121801448
SCGB1D4,0.875327011879784
SCGB2A1,0.372589999837431
SCGB2A2,0.878612827342661
SCGB2B2,0.088783325655704
SCGB2B3P,0.0663524449824233
SCGB3A1,0.0925968814284334
SCGB3A2,0.047302905657131
SCGN,0.532410983141419
SCHIP1,0.674826713277964
SCHLAP1,0.362785885032324
SCIMP,0.668988383316502
SCIN,0.831228871983195
SCLT1,0.233504197534702
SCLY,0.992660794424039
SCMH1,0.524120045719741
SCML1,0.0697334671822074
SCML2,0.862569544952055
SCML4,0.448267010906919
SCN10A,0.572729166721329
SCN11A,0.788020049455475
SCN1A,0.216298898227934
SCN1A-AS1,0.32392884381854
SCN1B,0.630013815307828
SCN2A,0.870750105057254
SCN2B,0.719163407095966
SCN3A,0.603813165758047
SCN3B,0.89102310714326
SCN4A,0.130056740015389
SCN4B,0.645292018947908
SCN5A,0.157990773573537
SCN7A,0.685404113655901
SCN8A,0.297616651695876
SCN9A,0.88565573833073
SCNM1,0.188661070988369
SCNN1A,0.174248059306401
SCNN1B,0.103922330669001
SCNN1D,0.307209384078052
SCNN1G,0.855103177288523
SCO1,0.63253117965976
SCO2,0.35042066409252
SCOC,0.020440949307136
SCOC-AS1,0.0600649988220872
SCP2,0.187975853651437
SCP2D1,0.489557812004476
SCP2D1-AS1,0.509523589068018
SCPEP1,0.119697197143489
SCRG1,0.870397965363386
SCRN1,0.490180523214319
SCRN2,0.415594171176579
SCRN3,0.221455183540879
SCRT1,0.667084433711215
SCRT2,0.889234232675177
SCTR,0.362232600635197
SCUBE1,0.421344902074455
SCUBE2,0.924933836742846
SCUBE3,0.966080312737385
SCX,0.0660735578933645
SCYL1,0.326132941964491
SCYL2,0.40954106463437
SCYL3,0.927969338151074
SDAD1,0.0676706192391498
SDAD1P1,0.714074870164144
SDC1,0.51066270948864
SDC2,0.575185513616964
SDC3,0.188072973092617
SDC4,0.345686577963173
SDC4P,0.595501561153402
SDCBP,0.940905158619941
SDCBP2,0.52778594699297
SDCBP2-AS1,0.313409276057345
SDCCAG8,0.910632664931675
SDE2,0.0459994931456394
SDF2,0.620195165717883
SDF2L1,0.383615337329291
SDF4,0.469927162095114
SDHA,0.257882231138842
SDHAF1,0.00137112786186393
SDHAF2,0.0169593949873066
SDHAF3,0.600268068720349
SDHAF4,0.521157396532579
SDHAP1,0.318940051355783
SDHAP2,0.382898364466354
SDHAP3,0.712540259575218
SDHB,0.922927660331463
SDHC,0.802597851355131
SDHD,0.990511089880926
SDK1,0.261519523364644
SDK2,0.454493082427925
SDR16C5,0.540288287589343
SDR16C6P,0.671803129081071
SDR39U1,0.151284989579634
SDR42E1,0.872331471566592
SDR42E2,0.502069145123548
SDR9C7,0.0508560440684638
SDS,0.976565964610703
SDSL,0.632377713199222
SEBOX,0.179129850858176
SEC11A,0.7057537409487
SEC11C,0.636942064311546
SEC13,0.638191742427749
SEC14L1,0.401953930625444
SEC14L1P1,0.658609890490904
SEC14L2,0.785589232726984
SEC14L3,0.578529266000162
SEC14L4,0.497115901055566
SEC14L5,0.275964659140942
SEC14L6,0.737150544329701
SEC16A,0.271764671751973
SEC16B,0.130657927956925
SEC1P,0.906997959221961
SEC22A,0.325283848239203
SEC22B,0.346116246151818
SEC22B2P,0.370260562727124
SEC22B3P,0.967055736867792
SEC22C,0.563319796366625
SEC23A,0.386810457772189
SEC23A-AS1,0.375094908150918
SEC23B,0.35941402519208
SEC23IP,0.235768108202733
SEC24A,0.35407011816355
SEC24B,0.10073761904656
SEC24B-AS1,0.229019984891028
SEC24C,0.26919191045542
SEC24D,0.835637872168138
SEC31A,0.0783961875802304
SEC31B,0.228473047362049
SEC61A1,0.750700108337423
SEC61A2,0.612469067184871
SEC61B,0.978554681603259
SEC61G,0.747662739728194
SEC62,0.559395715125438
SEC63,0.791271054751741
SECISBP2,0.655364701053079
SECISBP2L,0.696498047959517
SECTM1,0.51367109089361
SEH1L,0.68886183076426
SEL1L,0.645380171029103
SEL1L2,0.885484493745446
SEL1L3,0.123375220269135
SELE,0.43840797713004
SELENBP1,0.376291143517392
SELENOF,0.115253719069508
SELENOH,0.710782080357831
SELENOI,0.239707215355928
SELENOK,0.258212538459408
SELENOKP3,0.04851483864627
SELENOM,0.54122654619313
SELENON,0.61667904934984
SELENOO,0.0136202009676947
SELENOP,0.553928004679806
SELENOS,0.806368930968544
SELENOT,0.340442942954928
SELENOV,0.223920194367339
SELENOW,0.510740746949353
SELL,0.337810416072457
SELP,0.667457559275926
SELPLG,0.666191476773818
SEM1,0.941004271936716
SEMA3A,0.346109990778785
SEMA3B,0.579024009779242
SEMA3B-AS1,0.23227845738551
SEMA3C,0.481287384706145
SEMA3D,0.514370815690564
SEMA3E,0.36907904172186
SEMA3F,0.420308832738387
SEMA3F-AS1,0.637136574947246
SEMA3G,0.797532865333133
SEMA4A,0.800775064694139
SEMA4B,0.237475222361657
SEMA4C,0.560963474314747
SEMA4D,0.599556903196512
SEMA4F,0.110584160113342
SEMA4G,0.494618218321409
SEMA5A,0.562602358031715
SEMA5A-AS1,0.456241104085188
SEMA5B,0.508523085697517
SEMA6A,0.819548203620497
SEMA6A-AS1,0.652068212070927
SEMA6A-AS2,0.461599328127633
SEMA6B,0.724671304205844
SEMA6C,0.127018864153682
SEMA6D,0.668842956970397
SEMA7A,0.308130908446979
SEMG1,0.595415622555248
SEMG2,0.845129374231088
SENCR,0.553845339409553
SENP1,0.0224574863394778
SENP2,0.480542266609103
SENP3,0.667830852846977
SENP3-EIF4A1,0.716202361522289
SENP5,0.4281326200853
SENP6,0.218412907097649
SENP7,0.986885810878515
SENP8,0.814217061910433
SEPHS1,0.366446624653626
SEPHS2,0.531912981947606
SEPSECS,0.114996775686416
SEPSECS-AS1,0.0272611909192161
SEPT5-GP1BB,0.148653018742501
SEPTIN1,0.608122473708205
SEPTIN10,0.0168619638604067
SEPTIN11,0.987080351923538
SEPTIN12,0.814959639611519
SEPTIN14,0.866857046459372
SEPTIN2,0.0178805996095729
SEPTIN3,0.451318216870247
SEPTIN4,0.256912267108345
SEPTIN4-AS1,0.247531627781885
SEPTIN5,0.289676361701607
SEPTIN6,0.218432804513987
SEPTIN7,0.319616920143806
SEPTIN7-AS1,0.944284898988752
SEPTIN7P2,0.386203937337502
SEPTIN7P9,0.0599245098303777
SEPTIN8,0.18606455812423
SEPTIN9,0.257555629250039
SERAC1,0.830912313895608
SERBP1,0.200684334094404
SERF2,0.170837157740056
SERF2-C15ORF63,0.197951134103597
SERGEF,0.462687646524539
SERHL,0.927494733339176
SERHL2,0.162350912318554
SERINC1,0.507618520852924
SERINC2,0.923926158265112
SERINC3,0.310441223312943
SERINC4,0.39670859546048
SERINC5,0.356122417848158
SERP1,0.35314594185121
SERP2,0.550920179501931
SERPINA10,0.287487742122199
SERPINA11,0.898388299964712
SERPINA12,0.356678219795734
SERPINA13P,0.945928953426583
SERPINA2,0.957718628886854
SERPINA3,0.621553563073505
SERPINA4,0.882570587509214
SERPINA5,0.984335425446238
SERPINA7,0.740287094139432
SERPINA9,0.527750764874087
SERPINB1,0.636959362119923
SERPINB10,0.275054933050585
SERPINB11,0.454877322467841
SERPINB12,0.227611349170293
SERPINB13,0.369996573022135
SERPINB2,0.166862724069494
SERPINB3,0.394920720113377
SERPINB4,0.426854168753019
SERPINB5,0.164491039919675
SERPINB6,0.0980312955830446
SERPINB7,0.18423941723365
SERPINB8,0.749667294663462
SERPINB9,0.560710850551553
SERPINB9P1,0.839684391721353
SERPINC1,0.763198955587132
SERPIND1,0.825227823500296
SERPINE1,0.0235447543151906
SERPINE2,0.284736818430866
SERPINE3,0.619573792409136
SERPINF1,0.287795209079474
SERPINF2,0.152766271972762
SERPING1,0.277430050392162
SERPINH1,0.0329584439322074
SERPINI1,0.378874783274358
SERPINI2,0.513757428817898
SERTAD1,0.926862765801671
SERTAD2,0.121418840348093
SERTAD3,0.689883591135891
SERTM1,0.274407719500091
SERTM2,0.657567326775172
SESN1,0.393265966233213
SESN3,0.552506642540256
SESTD1,0.348577611422051
SET,0.524162352039566
SETBP1,0.515955515460803
SETD1A,0.292666220358453
SETD1B,0.35088156032195
SETD2,0.641749105657781
SETD3,0.285147443370826
SETD4,0.301152263598413
SETD5,0.274723371025873
SETD6,0.599125521243667
SETD7,0.590055672331363
SETD9,0.624726219459384
SETDB1,0.854139574856377
SETDB2,0.378615894965351
SETDB2-PHF11,0.317841041251585
SETMAR,0.0660555701410215
SETSIP,0.197525441307315
SETX,0.441348520510949
SEZ6,0.0818291669092629
SEZ6L,0.11640074581196
SEZ6L2,0.662723490232667
SF1,0.586637865962744
SF3A1,0.377315159329414
SF3A2,0.78270686385415
SF3A3,0.662101060842207
SF3B1,0.4827753842099
SF3B2,0.403725835974493
SF3B3,0.0762491068839821
SF3B4,0.923318130706361
SF3B5,0.907117871944977
SF3B6,0.0298945351867884
SFI1,0.881063764579987
SFMBT1,0.88071592877931
SFMBT2,0.328258831493591
SFN,0.747824232413873
SFPQ,0.877963376823333
SFR1,0.0754191780576456
SFRP1,0.867487228806746
SFRP2,0.708964047202848
SFRP4,0.754761924950908
SFRP5,0.55288730271276
SFSWAP,0.142122421817699
SFT2D1,0.640082890620058
SFT2D2,0.0722006404998579
SFT2D3,0.173506879225443
SFTA1P,0.304570208109737
SFTA2,0.693256515226983
SFTA3,0.914247910676099
SFTPA1,0.966425752033161
SFTPA2,0.610142937037566
SFTPB,0.401926949421108
SFTPC,0.0132946272001417
SFTPD,0.0488352547072914
SFXN1,0.386766029993155
SFXN2,0.666315292857145
SFXN3,0.643310403068498
SFXN4,0.424252401680021
SFXN5,0.979381172215161
SGCA,0.740901042093469
SGCB,0.900801207334337
SGCD,0.414494478327776
SGCE,0.269314972627885
SGCG,0.962885027235431
SGCZ,0.431890419918993
SGF29,0.183627922663934
SGIP1,0.00138030668365871
SGK1,0.850704305879598
SGK2,0.211279115159692
SGK3,0.499434167965311
SGMS1,0.548989587576363
SGMS1-AS1,0.0975908063911138
SGMS2,0.849096691677063
SGO1,0.56703199182702
SGO1-AS1,0.554596611119942
SGO2,0.277787327622251
SGPL1,0.128493937712548
SGPP2,0.597612647901516
SGSH,0.849412341875763
SGSM1,0.295868735178838
SGSM2,0.796459915800657
SGSM3,0.390458281563159
SGTA,0.263298267460337
SGTB,0.476052455514308
SH2B1,0.644262356058581
SH2B2,0.682372673959638
SH2B3,0.754066855348955
SH2D1A,0.430601893701223
SH2D1B,0.177276778464267
SH2D2A,0.732210677722086
SH2D3A,0.0179877274746924
SH2D3C,0.73088372293284
SH2D4A,0.0626936905873349
SH2D4B,0.57281659818087
SH2D5,0.738557471043866
SH2D6,0.279807977045641
SH2D7,0.490715024886707
SH3BGR,0.0958602954218746
SH3BGRL,0.305017312901746
SH3BGRL2,0.82374456885967
SH3BGRL3,0.197251333084221
SH3BP1,0.405470017167447
SH3BP2,0.0527304611482904
SH3BP4,0.0205076518546098
SH3BP5,0.129948594064569
SH3BP5-AS1,0.149648875035822
SH3BP5L,0.588808789208079
SH3D19,0.317424557357592
SH3D21,0.105782981836637
SH3GL1,0.377701340486795
SH3GL1P1,0.959031918057892
SH3GL1P2,0.834020810070631
SH3GL2,0.857810170441851
SH3GL3,0.251649352703434
SH3GLB1,0.560042359814356
SH3GLB2,0.441677856136462
SH3KBP1,0.613812055651143
SH3PXD2A,0.120180353201379
SH3PXD2A-AS1,0.556510766869634
SH3PXD2B,0.673777547181128
SH3RF1,0.789021238846832
SH3RF2,0.168358188117628
SH3RF3,0.533293810608461
SH3RF3-AS1,0.843742396645207
SH3TC1,0.957232706672974
SH3TC2,0.307980665459654
SH3TC2-DT,0.858176352431149
SH3YL1,0.589965466238359
SHANK1,0.926431945788211
SHANK2,0.159432217128206
SHANK2-AS1,0.320920469030955
SHANK2-AS3,0.469151196224631
SHANK3,0.174395126760838
SHARPIN,0.53074887091332
SHB,0.100800013150819
SHBG,0.236965940009425
SHC1,0.0146869437712671
SHC2,0.937855217264042
SHC3,0.56014603871995
SHC4,0.787648612775878
SHCBP1,0.926970165072507
SHCBP1L,0.523586533643979
SHD,0.420272755876016
SHE,0.864693367540779
SHF,0.179043611264468
SHFL,0.652891956477929
SHH,0.955301754713382
SHISA2,0.387844033451379
SHISA3,0.314745521348977
SHISA4,0.683936809748525
SHISA5,0.108533922483739
SHISA6,0.866412637360078
SHISA7,0.99143491107841
SHISA8,0.597745910157986
SHISA9,0.00997961563125524
SHISAL1,0.238972806849409
SHISAL2A,0.839918296153955
SHISAL2B,0.676293397022738
SHKBP1,0.0700519892006401
SHLD1,0.945156195264706
SHLD2,0.642526389509531
SHLD2P1,0.728895597514192
SHLD2P3,0.146210146207247
SHLD3,0.137530506049169
SHMT2,0.114514310931702
SHOC1,0.114494939506065
SHOC2,0.244821550087315
SHOX,0.371189954707431
SHOX2,0.427397033123823
SHPK,0.0633717326249518
SHPRH,0.691922298182597
SHQ1,0.485439296263809
SHROOM1,0.172237035704636
SHROOM2,0.0413953526534531
SHROOM3,0.188343359456538
SHROOM4,0.291059878822445
SHTN1,0.364520784484375
SI,0.56097521421495
SIAE,0.0659806709548677
SIAH1,0.45866302081823
SIAH2,0.907672954059999
SIAH3,0.334820386838399
SIDT1,0.0474837037717733
SIDT2,0.910397779969122
SIGIRR,0.707275680130348
SIGLEC1,0.465072408954794
SIGLEC10,0.866392802031912
SIGLEC11,0.323293510951228
SIGLEC12,0.288176356618307
